Date	Tmax	Tmin	Rh	Rad	Prec	LAI	NEE	RE	GEE
2004/11/15	11.89	10	96.76666667	68.02719332	0.3	3.2	-1.200248695	2.845473967	1.645225271
2004/11/16	15.85	9.12	86.88395833	383.6599514	0	3.2	0.77461775	2.753609525	3.528227275
2004/11/17	17.4	6.617	80.518125	657.9196369	0	3	1.580330384	2.583826664	4.164157048
2004/11/18	18.48	3.731	77.008125	695.574898	0	3	1.634451854	2.340295829	3.974747683
2004/11/19	17.76	3.051	75.859375	700.787547	0	3	1.247826197	2.336068493	3.58389469
2004/11/20	18.42	3.811	76.83708333	647.2696558	0	3	2.21983227	2.172605145	4.392437415
2004/11/21	18.7	5.749	77.72333333	594.3424771	0	3	1.915929676	2.251426347	4.167356023
2004/11/22	18.69	6.434	82.07520833	557.5066967	0	3	1.640479566	2.283288851	3.923768417
2004/11/23	19.56	7.123	83.836875	542.8875858	0	3	1.552457555	2.278300895	3.83075845
2004/11/24	20.09	9.37	87.12354167	424.4745844	0.9	3	1.740683841	2.409879763	4.150563604
2004/11/25	15.87	11	93.42083333	76.44047412	0.5	3	-1.474107326	2.524441052	1.050333726
2004/11/26	10.73	5.732	90.345	149.8724818	1.1	3	-0.19230951	2.237054245	2.044744735
2004/11/27	11	5.012	81.03416667	396.3132892	0	3	1.801712205	1.990182903	3.791895108
2004/11/28	15.36	2.541	80.510625	624.2743572	0	3	2.833694812	1.91151423	4.745209042
2004/11/29	18.1	5.253	73.71708333	589.319379	0	3	2.309137153	1.974493871	4.283631024
2004/11/30	17.22	7.159	74.03770833	372.089995	0	3	1.508154391	2.105165376	3.613319768
2004/12/1	18.77	6.758	79.15479167	531.3527616	0	3	1.609878339	2.089800138	3.699678478
2004/12/2	19.77	6.794	81.56541667	555.4690249	0	3	1.593342288	2.045937006	3.639279293
2004/12/3	20.29	7.919	84.41770833	553.044081	0	2.8	1.359198288	2.219338363	3.578536651
2004/12/4	17.95	7.48	71.12979167	280.6851332	0	2.8	0.379153368	2.618490165	2.997643534
2004/12/5	15.26	2.24	66.775625	635.2029454	0	2.8	2.129244617	1.962832753	4.092077369
2004/12/6	15.58	0.063	71.8725	622.9630247	0	2.8	1.373858538	1.730672754	3.104531292
2004/12/7	14.36	0.356	72.24395833	574.4821211	0	2.8	1.221920057	1.6304243	2.852344358
2004/12/8	14.87	-1.099	72.0325	634.8483545	0	2.8	1.412924427	1.549040562	2.961964989
2004/12/9	16.17	-1.093	72.30604167	625.0006965	0	2.8	1.241497235	1.49207726	2.733574495
2004/12/10	16.4	0.188	73.48645833	618.1825844	0	2.8	1.293180795	1.460726021	2.753906816
2004/12/11	16.74	0.502	75.71333333	560.6751376	0	2.6	1.085041613	1.516241345	2.601282958
2004/12/12	16.84	2.212	77.48791667	529.4801297	0	2.6	1.614130229	1.553637416	3.167767645
2004/12/13	16.61	0.942	76.94645833	544.4636359	0	2.6	1.854691127	1.538621456	3.393312583
2004/12/14	19.27	2.242	77.11145833	551.2123006	0	2.6	0.971590912	1.639665544	2.611256456
2004/12/15	19.81	5.384	74.34791667	532.7890997	0	2.6	2.038309241	1.686284813	3.724594054
2004/12/16	18.21	4.494	81.29895833	494.1607563	0	2.6	1.212296414	1.669155607	2.881452021
2004/12/17	16.46	8.27	83.47895833	325.7508529	0	2.6	1.038429604	1.777025889	2.815455493
2004/12/18	11.55	9.15	95.525	81.43873452	3.5	2.6	-0.482661898	1.807875626	1.325213728
2004/12/19	12.22	9.63	95.94166667	114.3072642	0.5	2.6	0.068890376	1.818705397	1.887595772
2004/12/20	12.78	10.67	91.29583333	98.65281326	0	2.6	-0.267509628	1.889388964	1.621879336
2004/12/21	20.09	10.3	78.958125	432.2920055	0	2.6	1.520421708	1.923644418	3.444066126
2004/12/22	17.14	6.235	80.99	355.9512089	0	2.6	1.123568483	2.29139184	3.414960323
2004/12/23	6.091	3.928	96.9625	34.04529741	4.7	2.6	-0.520661048	1.731331558	1.210670511
2004/12/24	4.008	3.266	98.31458333	28.68631844	4.9	2.6	-0.653219025	1.682731478	1.029512454
2004/12/25	4.269	3.791	98.41041667	42.97208132	1.7	2.6	1.146561634	1.580089967	2.726651601
2004/12/26	4.788	3.84	98.31875	40.40260488	1.5	2.6	-0.37702947	1.551828327	1.174798857
2004/12/27	3.957	2.664	97.60208333	49.39573159	3.6	2.4	-0.056359911	1.545239837	1.488879926
2004/12/28	2.67	-0.158	99.36875	148.6298614	7.4	2.4	0.401648102	1.412028876	1.813676978
2004/12/29	1.49	-0.7	98.97916667	90.11493545	1.7	2.4	-0.149823086	1.313139915	1.163316829
2004/12/30	1.523	-0.002	99.21875	47.00346887	3.6	2.4	-0.072880154	1.340044439	1.267164285
2004/12/31	2.531	-3.188	76.16208333	602.2022203	0	2.4	0.888136961	1.018616091	1.906753052
2005/1/1	2.953	-6.246	73.40478261	702.3729396	0	2.4	-0.002305814	0.971267605	0.968961791
2005/1/2	8.55	-2.437	70.341875	613.9515965	0	2.4	0.801276714	1.059124516	1.86040123
2005/1/3	6.407	-0.878	84.235	98.43237867	0	2.4	-0.024258438	1.117857108	1.09359867
2005/1/4	7.319	4.653	81.583125	110.9446971	0	2.4	0.005059627	1.238090405	1.243150032
2005/1/5	6.624	2.311	81.72104167	87.22992216	0	2.4	-0.221025078	1.277129904	1.056104826
2005/1/6	9.82	-1.882	89.38354167	493.4105597	0	2.4	0.778278863	1.203675181	1.981954044
2005/1/7	5.067	1.882	93.65208333	63.63696637	0.1	2.4	-0.260646336	1.222436946	0.96179061
2005/1/8	5.701	4.209	87.08020833	56.04872208	0.2	2.4	-0.483769693	1.249152864	0.765383172
2005/1/9	4.323	0.094	95.88333333	37.82634708	4	2.2	-0.597650551	1.192019017	0.594368467
2005/1/10	4.179	1.147	96.52916667	131.2332583	1.6	2.2	0.150271066	1.158987432	1.309258499
2005/1/11	3.541	2.333	98.17708333	40.18486648	3.3	2.2	-0.306210015	1.215566364	0.909356349
2005/1/12	2.732	-0.155	98.93333333	39.19895684	7.1	2.2	-0.285026151	1.192600042	0.907573891
2005/1/13	0.47	-0.159	99.6	67.17445951	2.4	2.2	-0.167012865	1.082570121	0.915557256
2005/1/14	2.116	-0.694	99.54166667	141.0441499	6.7	2.2	0.26125067	1.033016934	1.294267604
2005/1/15	6.167	-1.221	90.83541667	469.8402357	1.8	2.2	1.070050621	1.057328109	2.12737873
2005/1/16	5.524	-3.177	95.18395833	333.3286392	0	2.2	1.012356725	1.018598311	2.030955035
2005/1/17	7.099	-1.838	87.835	289.1301964	0.1	2	0.859375402	1.035392906	1.894768308
2005/1/18	7.263	4.02	84.56166667	106.0394963	0.1	2	0.106011456	1.158054497	1.264065952
2005/1/19	5.999	4.588	96.15833333	42.20611606	4.7	2	-0.099985719	1.252217815	1.152232096
2005/1/20	4.868	3.385	98.25	20.00791153	4.5	2	-0.414846275	1.454476916	1.039630641
2005/1/21	4.436	3.171	98.43958333	45.14301072	0.5	2	1.430235757	1.265159437	2.695395194
2005/1/22	5.007	3.093	98.425	73.49205933	3.5	2	0.331971135	1.278285349	1.610256484
2005/1/23	10.81	4.369	93.59166667	391.4436292	0.1	2	1.265335735	1.284815709	2.550151444
2005/1/24	10.55	6.38	91.89166667	156.8370057	0	2	0.162533084	1.475663869	1.638196953
2005/1/25	8.19	5.278	95.88541667	41.83853443	0.8	2	-0.15762926	1.458163256	1.300533996
2005/1/26	5.785	3.926	97.225	89.36277798	0.6	2	0.430934339	1.404612184	1.835546523
2005/1/27	4.169	3.249	98.41458333	44.87004113	4.4	2	-0.040098742	1.403991924	1.363893182
2005/1/28	5.689	3.076	96.65416667	134.4691858	0.3	2	2.107777336	1.360579611	3.468356947
2005/1/29	6.642	4.578	94.60833333	87.0353057	0.1	2	-0.145222021	1.364482587	1.219260567
2005/1/30	5.51	3.31	97.62916667	51.65759639	0.8	2	0.356120128	1.29959066	1.655710788
2005/1/31	5.968	-0.05	87.46291667	266.9855074	0.1	2	0.638439512	1.272531078	1.91097059
2005/2/1	9.18	-2.17	82.90375	566.4387913	0	2	0.948272769	1.259310641	2.207583409
2005/2/2	5.617	1.913	81.56833333	65.16236067	0.9	1.6	-0.158944237	1.231702078	1.072757841
2005/2/3	3.499	1.812	98.425	43.41752587	0.7	1.6	2.702743205	1.202991731	3.905734935
2005/2/4	7.736	3.192	94.7375	170.9809322	0	1.6	0.679808114	1.217934752	1.897742866
2005/2/5	7.101	5.861	97.64583333	64.68701283	0.2	1.6	0.186649057	1.362051885	1.548700942
2005/2/6	7.663	6.734	98.16458333	66.50776334	0.4	1.6	0.23568844	1.406618574	1.642307014
2005/2/7	6.94	5.532	98.12083333	68.93908008	0.5	1.6	0.247586727	1.441029615	1.688616341
2005/2/8	5.547	4.314	98.1125	80.38133478	0.7	1.6	0.138026827	1.435366795	1.573393622
2005/2/9	6.981	4.723	96.91458333	107.3390637	0.2	1.6	0.36577816	1.394852045	1.760630205
2005/2/10	4.673	2.564	98.075	75.32988576	3.5	1.8	-0.126458893	1.391806175	1.265347282
2005/2/11	3.268	1.858	97.99791667	57.65165249	1.3	1.8	0.034866245	1.22204759	1.256913835
2005/2/12	5.314	2.491	96.34375	147.6390496	3.7	1.8	0.064941067	1.316910523	1.381851589
2005/2/13	4.132	2.613	98.23125	62.68300258	4	1.8	-0.103508607	1.24495845	1.141449843
2005/2/14	11.47	4.03	98.27708333	59.3595712	33.3	1.8	-0.329343725	1.462528643	1.133184919
2005/2/15	9.4	6.665	98.19166667	113.9596998	20.2	1.8	-0.002326878	1.56267646	1.560349582
2005/2/16	6.339	4.494	98.25208333	51.20324622	14.8	1.8	-0.496950822	1.520675879	1.023725057
2005/2/17	4.456	3.534	98.44791667	73.94150733	18.1	1.8	-0.295166064	1.429965473	1.134799409
2005/2/18	4.375	2.839	97.16875	105.9295242	7.5	2.2	-0.155037245	1.299289301	1.144252055
2005/2/19	3.667	1.915	84.31291667	174.6025794	0.1	2.2	0.573003141	1.141969193	1.714972334
2005/2/20	4.371	-0.112	74.580625	341.4287526	0	2.2	0.864591469	1.093074153	1.957665622
2005/2/21	5.102	1.812	73.425625	190.2902017	0	2.2	0.403126534	1.163851119	1.566977653
2005/2/22	12.54	0.429	75.840625	606.6681042	0	2.2	1.665203479	1.228506782	2.893710261
2005/2/23	15.58	7.915	83.47333333	230.8191194	0	2.2	0.439180885	1.430113662	1.869294547
2005/2/24	19.42	9.46	76.17666667	731.7375277	0	2.2	1.131207149	1.940490616	3.071697765
2005/2/25	13.81	10.43	81.73333333	223.5847306	0	2.2	-0.131359821	1.769001566	1.637641745
2005/2/26	10.28	5.169	96.73125	35.80689497	17	2.2	-1.096749064	1.743296673	0.646547609
2005/2/27	5.187	3.941	98.08125	45.51622985	7.5	2.2	-0.952486335	1.625509227	0.673022892
2005/2/28	11.05	2.964	82.77041667	634.2569885	0	2.2	2.063798574	1.462443215	3.526241789
2005/3/1	6.63	2.438	94.81458333	127.4151972	5.4	2.2	-0.1415912	1.485963675	1.344372475
2005/3/2	6.906	5.941	97.86458333	51.51208342	2.7	2.2	-0.812857356	1.548722573	0.735865217
2005/3/3	11.85	4.442	86.83916667	384.8467687	0	2.2	1.525723243	1.543659278	3.06938252
2005/3/4	13.59	0.72	74.17666667	627.0028276	0	2.2	1.851544385	1.509963076	3.361507461
2005/3/5	13.14	-1.439	51.58354167	914.4592572	0	2.2	1.51890633	1.454472541	2.973378871
2005/3/6	17.98	-1.778	61.733125	902.7730374	0	2.4	1.818446875	1.350948154	3.169395029
2005/3/7	22.02	7.027	53.49333333	544.636356	0	2.4	1.380793174	1.61643887	2.997232044
2005/3/8	22.09	7.889	61.03583333	435.4644498	0.5	2.4	1.61055	1.720746703	3.331296703
2005/3/9	23.58	12.18	82.51541667	440.5778296	0	2.4	0.751648166	1.912778371	2.664426537
2005/3/10	21.93	15.18	85.43145833	265.5373224	0.9	2.4	-0.043278853	2.124425685	2.081146832
2005/3/11	18.19	8.44	92.35625	98.80265649	0.5	2.4	-0.672783047	2.214420911	1.541637864
2005/3/12	7.586	-1.28	95.8375	39.8709637	2.3	2.4	-1.034184724	1.658428842	0.624244118
2005/3/13	4.719	-1.714	82.3025	464.7678707	2.8	2.4	1.368463031	1.331333268	2.699796299
2005/3/14	8	2.509	76.171875	230.8906912	0	2.4	0.778404589	1.386176012	2.164580601
2005/3/15	12.21	3.042	82.11020833	294.2294417	0	2.4	1.459381311	1.493133379	2.95251469
2005/3/16	17.78	9.81	84.15458333	227.6429167	1	2.4	0.682518123	1.696356977	2.378875099
2005/3/17	14.89	12.69	92.93125	196.1572914	1.3	2.4	0.641665574	2.007374065	2.649039639
2005/3/18	16.35	9.8	74.47395833	511.4973895	1.4	2.4	1.417774789	1.925140768	3.342915557
2005/3/19	20.04	8.69	65.04208333	677.5571072	0	2.4	1.771458271	2.024884058	3.79634233
2005/3/20	14.83	8.01	80.221875	304.9280361	0	2.4	1.131948489	1.932872436	3.064820925
2005/3/21	25.84	8.55	77.734375	521.6321517	0	2.4	1.327718596	2.005889432	3.333608028
2005/3/22	23.19	9.41	89.54270833	43.21539274	3.1	2.6	-1.060622133	2.513007472	1.452385339
2005/3/23	11.52	8.05	88.8025	264.583522	0.4	2.6	1.788787216	1.988671844	3.77745906
2005/3/24	16.57	7.824	80.25604167	463.9964313	0	2.6	3.088695519	1.983461856	5.072157375
2005/3/25	13.35	7.152	81.34083333	256.8938026	0.1	2.6	1.272745676	1.938617941	3.211363617
2005/3/26	12.91	9.64	95.93541667	197.576145	21.8	2.6	0.684063101	2.058539076	2.742602177
2005/3/27	13.82	11.38	97.9625	129.821186	12.2	2.6	-0.403741937	2.320946566	1.917204629
2005/3/28	19.56	12.62	91.115	498.6889796	0	2.6	2.10175379	2.404376039	4.506129829
2005/3/29	14.76	13.16	96.61041667	104.9856915	10.8	2.6	0.119297136	2.633214827	2.752511963
2005/3/30	13.14	9.69	97.84583333	77.64134425	11.7	3	-1.445286949	2.741278127	1.295991178
2005/3/31	13.91	9.59	94.81041667	250.2453058	0.1	3	0.928397686	2.26470002	3.193097705
2005/4/1	13.21	11.83	97.37708333	77.12841306	5	3	-0.690871708	2.407534436	1.716662728
2005/4/2	21.94	11.83	84.72666667	781.0918358	0	3	2.252846122	2.416879087	4.669725209
2005/4/3	25.59	9.62	74.40104167	888.2186352	0	3	1.402376087	2.553050562	3.955426649
2005/4/4	27.38	10.48	69.76083333	883.9573355	0	3	1.738301664	2.623993995	4.362295659
2005/4/5	25.13	13.8	63.32645833	344.1838582	0	3	-0.376470672	2.715336001	2.338865329
2005/4/6	25.68	15.59	68.445625	590.4426313	0.2	3	0.514070928	2.656155458	3.170226386
2005/4/7	29.72	15.22	68.73291667	888.5188936	0	3.6	0.872105401	2.761492865	3.633598267
2005/4/8	31.96	18.71	58.9675	887.9592283	0	3.6	0.38131523	2.975975602	3.357290832
2005/4/9	31.17	12.52	70.04333333	405.3050269	11.7	3.6	-0.790642395	3.274685285	2.48404289
2005/4/10	14.48	11.74	84.4025	167.1502888	0	3.6	-0.325482019	2.947181584	2.621699566
2005/4/11	11.9	10.79	96.38125	68.9010065	1.5	3.6	-1.524917597	2.74959626	1.224678663
2005/4/12	14.65	9.8	93.186875	309.2541262	6.1	3.6	1.626145198	2.596035112	4.222180311
2005/4/13	21.92	8.57	75.50854167	960.3398822	0	3.6	3.174228878	2.553350912	5.727579791
2005/4/14	24.99	7.437	66.025	1025.982493	0	3.6	2.606599282	2.602068972	5.208668254
2005/4/15	27.32	10.66	63.033125	1000.90622	0	4.4	3.188141749	2.722755776	5.910897525
2005/4/16	17.64	14.59	92.71229167	173.495014	3.7	4.4	-0.351525129	2.790940562	2.439415432
2005/4/17	20.39	15.94	92.38645833	243.3579095	0.2	4.4	0.315452937	2.901510214	3.216963151
2005/4/18	25.48	16.42	83.95333333	585.8048444	0	4.4	2.931200807	3.040101336	5.971302143
2005/4/19	25.48	18.89	92.39520833	298.6398493	12.5	4.4	1.184072194	3.377157386	4.56122958
2005/4/20	26.22	16.54	83.68833333	865.9125011	0	4.4	2.853584961	3.595567688	6.449152649
2005/4/21	31.62	13.63	74.72604167	1081.216963	0	4.4	2.301575799	3.663640176	5.965215975
2005/4/22	29.5	18.62	77.805	577.868137	0	4.4	0.977425856	3.64309132	4.620517176
2005/4/23	21.52	17.77	93.95	242.1062201	14.8	5.2	0.1517144	3.693081542	3.844795941
2005/4/24	24.7	18.1	88.01104167	547.3348414	0.3	5.2	2.155087576	3.591592556	5.746680132
2005/4/25	27.66	15.06	80.13770833	906.3673958	0	5.2	1.984806181	3.599634352	5.584440533
2005/4/26	29.15	17.54	85.04208333	780.2104243	8.2	5.2	1.624673187	3.771646738	5.396319925
2005/4/27	28.95	16.32	79.235625	868.6086171	0.2	5.2	2.604979465	3.869498924	6.474478389
2005/4/28	29.24	20.3	74.799375	644.9561548	0.2	5.2	1.677972966	3.99842697	5.676399936
2005/4/29	32.68	23.28	62.80541667	962.393813	0	5.2	1.945538748	3.953472682	5.89901143
2005/4/30	34.78	26.45	56.96875	952.3856904	0	5.2	1.380919208	4.258658571	5.639577779
2005/5/1	31.2	21.25	74.965625	634.3237398	5.2	5.6	1.253436642	4.206087283	5.459523925
2005/5/2	25.58	20.29	93.08541667	408.9621332	12.2	5.6	0.624995232	4.698066594	5.323061825
2005/5/3	29.22	20.22	87.47645833	666.4415826	1.2	5.6	2.081976111	4.25495151	6.336927621
2005/5/4	31.62	20.73	79.09708333	807.4291941	7.9	5.6	1.885009518	4.659942788	6.544952307
2005/5/5	26.75	19.54	87.77791667	179.7862238	26.4	5.6	-0.682682048	4.49799671	3.815314662
2005/5/6	24.3	14.7	80.399375	802.4346921	5.5	5.6	2.504546718	4.430257996	6.934804714
2005/5/7	26.9	10.3	74.18416667	938.3697107	0	5.6	3.79240908	3.85193789	7.644346971
2005/5/8	20.8	18.2	93.16625	142.4930703	4.7	5.6	-1.178175898	3.885809406	2.707633508
2005/5/9	19.94	17.32	97.01458333	101.733832	17.7	6	-2.257775832	4.313830606	2.056054775
2005/5/10	23.11	17.04	91.305	497.3479072	0.8	6	1.958295257	4.028890338	5.987185594
2005/5/11	26.7	18.75	90.46375	527.2819932	3	6	2.624050967	4.104882806	6.728933773
2005/5/12	23.79	21.2	96.22916667	258.3076724	7.4	6	0.04873023	4.453708064	4.502438294
2005/5/13	32.53	20.82	88.885	863.7655923	40.4	6	2.33511656	5.090742563	7.425859122
2005/5/14	27.89	22.28	92.515	637.5163647	11.7	6	2.258848245	5.599982303	7.858830548
2005/5/15	28.83	22.44	92.89645833	627.0557711	10.1	6	1.088981069	5.240262069	6.329243138
2005/5/16	33.96	22.97	74.918125	1006.994725	7	6	1.585572298	5.380075188	6.965647486
2005/5/17	31.97	24.32	71.22041667	831.8538044	9.6	6	1.637460483	5.042715901	6.680176385
2005/5/18	25.04	20.47	90.12708333	341.7542572	11.5	6	0.344771967	4.90182279	5.246594756
2005/5/19	25.12	18.95	91.53916667	474.9409516	51.8	6	0.964628822	5.152236831	6.116865652
2005/5/20	24.46	19.23	93.725	391.4379917	0.4	6	0.551282259	4.834557043	5.385839302
2005/5/21	30.51	21.22	88.22333333	740.3669128	17.8	6	3.434932477	4.91187979	8.346812268
2005/5/22	24.82	21.62	95.93333333	306.9017345	34.6	6	-0.043705659	5.599940607	5.556234949
2005/5/23	25.33	22.1	95.78541667	254.3470396	16.1	6	0.065116167	5.336719643	5.401835811
2005/5/24	21.68	19.06	96.0375	147.3004725	22.7	6	0.640328782	5.29842175	5.938750532
2005/5/25	24.98	18.86	90.14270833	555.4888787	0.1	6	2.92218843	4.751681321	7.673869751
2005/5/26	22.33	20.6	96.21875	150.1796032	37.9	6	-1.028127455	5.231979396	4.203851941
2005/5/27	22.93	21.29	96.65	185.0862132	26.1	6	-0.84163551	5.562175876	4.720540366
2005/5/28	28.64	20.51	90.03125	627.8167525	0	6	3.6624618	5.053211238	8.715673038
2005/5/29	30.19	21.23	82.88270833	978.2843038	0	6	3.42096241	5.181814727	8.602777137
2005/5/30	31.65	20.36	78.55229167	1024.299412	0	6	4.121044974	5.023516019	9.144560992
2005/5/31	25	22.6	95.69166667	204.3894367	20.9	6	0.262779672	5.461329225	5.724108897
2005/6/1	26.04	21.9	95.32916667	186.499266	26	6	-0.832652028	5.540531604	4.707879576
2005/6/2	28.2	21.57	90.11291667	632.6088763	0.1	6.4	2.109935114	5.399322141	7.509257255
2005/6/3	32.34	21.97	82.87791667	1115.867189	0	6.4	3.191027291	5.37294751	8.563974801
2005/6/4	31.2	21.92	75.59020833	814.1977943	0	6.4	2.259738549	5.016674512	7.276413061
2005/6/5	30.52	21.02	78.161875	671.9872529	0	6.4	3.498430967	4.853502877	8.351933844
2005/6/6	29.42	22.2	76.76916667	622.9291996	0	6.4	2.204742876	4.742996131	6.947739007
2005/6/7	29.91	21.96	82.296875	651.9854691	0	6.4	2.327314958	4.747545931	7.074860889
2005/6/8	26.36	22.18	91.71875	276.5544766	1.5	6.4	-0.262895421	4.71826669	4.45537127
2005/6/9	32.84	21.06	78.486875	984.1538446	0	6.4	4.029434685	4.571025304	8.600459989
2005/6/10	34.85	22.19	69.48395833	1125.522845	0	6.4	1.783493479	4.67449808	6.457991559
2005/6/11	28.51	24.3	87.4125	314.5298498	0	6.4	-0.968127385	5.102491291	4.134363906
2005/6/12	27.12	22.89	88.64208333	278.5186975	0	6.4	0.24105183	4.527104847	4.768156677
2005/6/13	30.24	22.67	84.48083333	683.8805079	0	6.4	2.170455954	4.821331057	6.991787011
2005/6/14	32.18	24.51	82.8125	778.5243203	0	6.4	4.083054591	4.596207147	8.679261738
2005/6/15	33.47	23.19	78.57583333	1050.170165	0	6.4	3.565790356	4.680666001	8.246456357
2005/6/16	34.34	23.58	77.199375	1013.330953	0	6.4	3.463642639	5.105035983	8.568678622
2005/6/17	30.09	24.3	83.31104167	474.7320371	0.6	6.4	1.772334891	4.647432604	6.419767495
2005/6/18	30.42	23.8	85.6175	379.6241519	0.1	6.8	0.459348174	4.590388057	5.049736232
2005/6/19	25.98	23.5	95.39375	152.0609773	42	6.8	-1.123826112	4.550470884	3.426644772
2005/6/20	25.31	23.33	96.03333333	204.0903222	51.2	6.8	-1.127356007	5.03655959	3.909203583
2005/6/21	24.17	21.53	96.49791667	111.0790167	41.2	6.8	-2.604413597	5.932991412	3.328577815
2005/6/22	24.7	21.33	95.93333333	283.7035674	19.6	6.8	0.06761424	5.436097832	5.503712072
2005/6/23	30.6	18.75	84.12104167	1128.286612	0	6.8	2.87010062	5.126996807	7.997097427
2005/6/24	31.47	22.7	81.034375	1007.795495	0	6.8	3.208111185	5.156043098	8.364154283
2005/6/25	32.4	23.81	76.90395833	1016.064734	0	6.8	2.235722567	4.946158296	7.181880863
2005/6/26	33.77	26.76	65.51770833	1130.543901	0	7.4	2.613397823	4.991590777	7.604988601
2005/6/27	32.37	25.31	66.97979167	850.2538833	0	7.4	1.894811457	4.936094317	6.830905774
2005/6/28	33.88	24.07	80.62020833	850.1990606	0	7.4	2.429157345	4.908906588	7.338063933
2005/6/29	34.54	24.15	75.29625	1159.748952	0	7.4	3.442359018	5.018318049	8.460677067
2005/6/30	32.43	23.87	70.94354167	964.3385886	0.7	7.4	2.612607415	4.411943892	7.024551306
2005/7/1	33.21	25.15	66.621875	1053.34073	0	7.4	2.414123571	4.172920866	6.587044437
2005/7/2	33.51	23.63	66.96	1155.379559	0	7.4	2.559737272	4.503359711	7.063096983
2005/7/3	33.76	24.67	68.014375	1015.121718	0	7.4	2.151926752	4.341612724	6.493539476
2005/7/4	35.45	24.59	65.71791667	1120.410691	0	7.6	3.011751301	4.323783444	7.335534745
2005/7/5	36.09	24.31	64.84625	1157.216241	0	7.6	2.600775705	4.415744424	7.016520129
2005/7/6	36.34	24.95	65.64166667	1138.038922	0	7.6	2.400847443	4.990461093	7.391308536
2005/7/7	34.91	24.53	67.840625	942.0702829	0	7.6	2.255703195	4.898070743	7.153773939
2005/7/8	31.21	25.77	75.57729167	598.7611367	0	7.6	1.141811045	4.714577029	5.856388074
2005/7/9	33.33	26.55	61.01083333	1024.94078	0	7.6	2.478184224	4.546040283	7.024224507
2005/7/10	34.08	27.21	58.84916667	1054.876255	0	7.6	2.732590542	4.144857575	6.877448117
2005/7/11	34.96	26.41	61.563125	889.0556821	0	7.6	1.620027056	4.676571342	6.296598398
2005/7/12	34.94	23.61	79.49708333	724.6771662	8	7.8	2.504713185	4.567984191	7.072697376
2005/7/13	32.94	22.7	89.37083333	621.0314032	17.6	7.8	1.793301524	4.810650839	6.603952364
2005/7/14	34.53	22.75	87.05	846.8260355	0.2	7.8	2.269978929	4.891299151	7.16127808
2005/7/15	35.63	23.3	78.2475	1009.150294	0	7.8	3.117386714	4.946631341	8.064018054
2005/7/16	35.92	24.36	73.51791667	1035.302758	0	7.8	3.933383169	5.07910511	9.012488279
2005/7/17	36.2	23.74	72.46125	1133.476384	0	7.8	2.264565506	5.111615793	7.376181299
2005/7/18	34.94	23.77	73.14083333	1023.591619	0	7.8	3.311679385	5.009890749	8.321570134
2005/7/19	31.23	25.1	71.456875	436.638603	0	7.8	0.730811464	5.444154901	6.174966365
2005/7/20	27.11	22.37	89.75166667	218.2817182	20	7.6	-1.670029564	4.766953659	3.096924095
2005/7/21	27.36	23.04	93.084375	421.6792809	1.7	7.6	0.646228871	4.712764027	5.358992898
2005/7/22	30.67	23.37	89.30583333	709.120432	1.9	7.6	2.736450064	4.825500344	7.561950408
2005/7/23	33.38	22.61	82.37854167	932.4399548	2.3	7.6	2.926430867	4.874478675	7.800909542
2005/7/24	34.35	23.44	77.14729167	1095.563677	0	7.6	3.421125324	4.893719923	8.314845247
2005/7/25	35.41	24.13	78.305	1154.257859	0.3	7.6	2.819379987	5.064682596	7.884062582
2005/7/26	35.32	24.08	80.27916667	1078.053751	0.5	7.6	2.896296719	4.908789141	7.80508586
2005/7/27	35.42	23.13	75.746875	1059.198178	0	7.6	2.820348068	4.981905105	7.802253173
2005/7/28	36.11	24.07	66.65083333	1121.925464	0	7.8	2.224374915	5.015404513	7.239779428
2005/7/29	35.86	22.37	66.69125	1123.01628	0	7.8	3.007503683	4.859232639	7.866736323
2005/7/30	33.26	25.89	69.824375	842.2367802	0	7.8	2.126544925	5.088703926	7.215248851
2005/7/31	33.12	24.68	74.16375	730.4909039	0.2	7.8	1.848089906	4.89722558	6.745315486
2005/8/1	35.55	24.23	70.21666667	961.1266818	0	7.8	1.958913779	4.456673182	6.415586961
2005/8/2	36.48	24.45	64.54979167	1122.597879	0	7.8	1.160404524	4.491300403	5.651704928
2005/8/3	37	24.56	62.194375	1145.252477	0	7.8	0.751374471	5.040224798	5.791599269
2005/8/4	30.1	24.93	82.11333333	673.1175317	12.3	7.8	3.234110311	5.253834125	8.487944436
2005/8/5	32.44	23.72	79.499375	997.3000145	0.3	7.6	2.421845352	5.571600371	7.993445723
2005/8/6	32.62	23.92	85.77083333	558.811493	39.6	7.6	0.881945726	4.861662862	5.743608588
2005/8/7	32.91	23.89	84.37583333	954.8014836	0.2	7.6	1.881997437	4.947746925	6.829744361
2005/8/8	32.44	23.85	83.34125	868.6585376	0	7.6	4.837869461	4.989377263	9.827246724
2005/8/9	35.25	24.49	78.36854167	990.1888338	0.1	7.6	2.839769639	5.277105793	8.116875431
2005/8/10	34.32	23.96	76.59854167	929.3276439	0	7.6	2.219027221	5.260022715	7.479049936
2005/8/11	34.34	24.03	72.99645833	984.910414	0	7.6	3.083865005	5.170246428	8.254111433
2005/8/12	35.73	23.79	72.58708333	1140.64255	0	7.6	1.909259563	5.097763035	7.007022597
2005/8/13	28.2	24.72	86.22333333	293.8824492	6.4	7.8	-1.162710338	5.021192244	3.858481906
