Date	Tmax	Tmin	Rh	Rad	Prec	LAI	NEE	RE	GEE
2005/2/22	6.592	3.846	97.00625	92.15925112	2.1	2.2	0.248339405	0.921289325	1.169628731
2005/2/23	10.5	6.633	97.35833333	103.8873331	0.5	2.2	0.239638404	0.938223467	1.177861871
2005/2/24	16.09	10.68	97.00833333	242.6625772	0.2	2.2	0.541616974	1.028537096	1.570154071
2005/2/25	17.94	15.76	95.625	76.51506852	0.3	2.2	0.050122404	1.192793241	1.242915645
2005/2/26	16.68	9.77	97.6375	44.37605322	0.8	2.2	-0.331123834	1.308881318	0.977757484
2005/2/27	9.7	7.876	97.77083333	55.4611031	1.2	2.2	-0.244130243	1.249047067	1.004916824
2005/2/28	10.49	6.685	90.6525	310.2182204	4.1	2.2	0.984321912	1.176546086	2.160867998
2005/3/1	9.09	7.192	94.17645833	62.69638172	3.2	2.2	-0.126358564	1.142066563	1.015707999
2005/3/2	9.21	7.378	97.6375	66.69807264	4.4	2.2	-0.565692539	1.127767035	0.562074496
2005/3/3	12.46	6.548	82.256875	521.1844506	3.3	2.2	0.993766209	1.069447197	2.063213406
2005/3/4	11.1	6.183	75.08958333	137.2110217	1.6	2.2	0.520922411	0.975495267	1.496417678
2005/3/5	14.09	6.665	58.41458333	900.60475	0.8	2.2	2.078210501	1.09696827	3.175178771
2005/3/6	15.72	6.856	41.659375	967.9267606	0.1	2.5	0.884695031	1.347156431	2.231851462
2005/3/7	18.84	8.1	60.05041667	855.2127028	0.1	2.5	1.208503776	1.531920973	2.74042475
2005/3/8	20.18	12.2	72.57125	584.286813	0.1	2.5	0.603794409	1.462618086	2.066412495
2005/3/9	17.88	14.94	90.22791667	138.7900441	0	2.5	-0.480844284	1.571976155	1.09113187
2005/3/10	19.66	16.73	91.57708333	104.4916349	0.1	2.5	-0.663275297	1.70044577	1.037170474
2005/3/11	19.35	18.03	97.00833333	34.78468556	0	2.5	-0.90917022	1.534800683	0.625630463
2005/3/12	19.61	4.35	97.89583333	39.72149126	0.1	2.5	-0.456840503	1.631618239	1.174777736
2005/3/13	6.763	4.152	79.67354167	148.9018742	0	2.5	0.469537437	1.340614496	1.810151933
2005/3/14	9.08	6.105	70.73291667	169.9826882	0	2.5	0.725966778	1.246703161	1.972669939
2005/3/15	11.63	6.385	90.00395833	102.1638953	0	2.5	1.132910085	1.209905132	2.342815216
2005/3/16	16.88	11.72	97.9125	134.5275383	0	2.5	0.962753561	1.281759659	2.24451322
2005/3/17	20.16	16.07	97.57291667	236.4176112	0.1	2.5	0.685172172	1.414045289	2.099217462
2005/3/18	19.62	14.83	77.53625	532.8103078	0	2.5	1.320012383	1.344277915	2.664290298
2005/3/19	19.37	14.4	78.22895833	358.6627526	0.1	2.5	0.470972655	1.612754332	2.083726987
2005/3/20	20.23	13.83	75.45520833	519.0148842	0	2.5	1.07472457	1.986866094	3.061590664
2005/3/21	20.44	16.47	86.35	160.871927	0	2.5	-0.001915692	1.730474083	1.728558391
2005/3/22	23.06	17.18	92.283125	368.237444	0.1	2.5	-0.340156969	1.877576417	1.537419448
2005/3/23	17.29	11.49	81.65979167	441.3635032	0	2.5	0.436924094	1.861367794	2.298291888
2005/3/24	16.38	9.95	63.13229167	409.6128752	0.1	2.5	0.950952845	1.550671275	2.50162412
2005/3/25	16.93	11.84	61.545625	455.726416	0	2.5	1.068323841	1.621562409	2.68988625
2005/3/26	15.3	12.03	95.89583333	80.5065453	0.1	2.5	-0.754992184	1.822070164	1.06707798
2005/3/27	21	15.4	97.15	145.0002401	0.1	2.5	-0.536319388	1.721411294	1.185091907
2005/3/28	23.43	19.1	95.24166667	412.8543842	0.1	2.5	0.203006917	1.93491036	2.137917277
2005/3/29	25.36	20.56	87.24916667	533.3089244	0.1	2.5	-0.050814252	2.071567317	2.020753065
2005/3/30	21.38	15.51	96.51875	44.202663	0.1	2.7	-1.461544412	2.331539646	0.869995234
2005/3/31	15.63	14.75	98.39791667	87.30878616	0.2	2.7	-1.114946841	2.197443306	1.082496465
2005/4/1	15.73	14.62	98.42916667	100.582163	0.1	2.7	-1.041637849	2.12290309	1.081265241
2005/4/2	20.42	14.77	89.225	662.8916524	0.1	2.7	0.553390166	2.13939522	2.692785387
2005/4/3	22.89	16.82	63.95416667	691.0874268	0.1	2.7	0.986354602	2.069877766	3.056232368
2005/4/4	24.15	16.34	56.57583333	662.9180424	0.1	2.7	0.241708889	2.137004344	2.378713233
2005/4/5	20.14	16.36	79.53979167	337.131099	0.2	2.7	-0.185735311	2.440321583	2.254586273
2005/4/6	19.6	16.56	96.28333333	221.9850756	0.1	2.7	-0.508134663	2.205869672	1.69773501
2005/4/7	24.6	18.8	87.06104167	490.2362786	0.2	2.9	0.416884086	2.932546605	3.349430691
2005/4/8	27.87	20.67	83.59895833	404.4406858	0.4	2.9	0.580491442	2.71536612	3.295857562
2005/4/9	25.48	22.81	85.08666667	188.1361719	0.4	2.9	-1.46271226	2.858044775	1.395332515
2005/4/10	23.11	16.06	95.08958333	118.3414227	0.2	2.9	-1.131057955	2.561913233	1.430855278
2005/4/11	20.37	15.86	97.85208333	73.98154532	0.2	2.9	-1.026751085	2.535603617	1.508852532
2005/4/12	19.89	10.36	98.12708333	101.8126957	1.2	2.9	-0.528801996	2.401517411	1.872715414
2005/4/13	17.47	10.03	78.965	552.9072292	0.3	2.9	2.124119127	1.981908383	4.10602751
2005/4/14	22.15	13.45	58.23458333	1061.163999	0.4	2.9	2.080677066	2.111599519	4.192276585
2005/4/15	23.07	14.34	78.83354167	702.3272312	0.5	2.7	1.654173905	2.485803861	4.139977765
2005/4/16	19.76	16.23	95.61458333	56.66670492	21.7	2.7	-1.311158518	2.4916923	1.180533782
2005/4/17	16.82	16.1	98.16041667	66.44701328	39.2	2.7	-0.85223928	2.277525393	1.425286113
2005/4/18	21.69	16.88	95.76875	347.9015534	0.1	2.7	1.255472638	2.269620768	3.525093406
2005/4/19	25.41	19.41	82.55708333	592.7424518	0	2.7	0.849336975	2.497481245	3.34681822
2005/4/20	25.96	18.62	73.12583333	910.2956742	0	2.7	2.693456341	2.440002522	5.133458863
2005/4/21	24.54	20.1	85.95875	284.5962422	0	2.7	-0.056696807	2.724957871	2.668261064
2005/4/22	24.94	20.95	85.63041667	362.0751086	0	2.7	-0.544511747	3.140819348	2.596307601
2005/4/23	26.21	19.56	88	370.0774898	0.5	3	0.574536446	2.801834289	3.376370734
2005/4/24	25.51	20.68	88.67479167	415.5628402	0	3	-0.480436138	2.923108998	2.44267286
2005/4/25	22.77	18.71	97.06666667	92.68300712	0.2	3	-1.406051574	2.784520425	1.378468851
2005/4/26	22.43	18.96	95.75416667	289.7638458	0	3	0.626685402	2.758829161	3.385514563
2005/4/27	21.04	19.59	97.78125	63.67894014	0	3	-1.92740046	2.744225348	0.816824888
2005/4/28	23.03	19.65	95.33666667	199.01277	24	3	-0.686773741	2.722248665	2.035474924
2005/4/29	26.93	20.99	89.32354167	313.2968034	0.8	3	-0.627234015	2.783303888	2.156069873
2005/4/30	26.73	23.97	87.24583333	247.0674138	0	3	-0.324817091	2.76090733	2.43609024
2005/5/1	28.9	23.88	84.069375	667.5927408	0	2.9	1.178455143	2.669349112	3.847804255
2005/5/2	27.47	20.15	87.596875	859.9918354	25.9	2.9	2.415567458	2.951085814	5.366653272
2005/5/3	28.707568	21.79	85.80312798	424.5438296	0.1	2.9	0.355573242	3.232820705	3.588393947
2005/5/4	24.97114	22.54	87.7221311	277.4167218	0.6	2.9	-0.228655284	3.320068733	3.091413449
2005/5/5	27.96	21.39	86.275	375.715027	1.4	2.9	-0.076136377	2.618552706	2.542416329
2005/5/6	26.79	18.54	78.09729167	1034.77225	22.2	2.9	2.092444048	2.948963653	5.041407701
2005/5/7	22.85	19.14	78.28416667	441.3891844	0	2.9	1.604756395	3.12305393	4.727810325
2005/5/8	23.1	20.95	93.75208333	275.8862088	20.8	2.9	-0.110977857	2.973344793	2.862366936
2005/5/9	21.88	19.58	97.02916667	207.5258582	50.3	2.9	-0.485329798	2.92971991	2.444390112
2005/5/10	22.73	20.58	97.63958333	214.6399846	16.7	2.9	-0.211534514	2.939876114	2.7283416
2005/5/11	23.51	22.38	97.70625	84.89024498	1.8	2.9	-1.515498952	2.984620164	1.469121212
2005/5/12	28.57	23.23	93.32916667	371.8110584	0.8	2.9	1.574348613	2.893610833	4.467959446
2005/5/13	29.76	23.09	90.68354167	392.5284992	24.2	2.9	-0.770129052	3.409813678	2.639684627
2005/5/14	29.42	24.77	86.23270833	482.2758378	0.2	2.9	0.377649686	3.200523258	3.578172944
2005/5/15	30.27	25	82.84770833	611.6245162	0	2.9	0.293996668	3.458681593	3.752678261
2005/5/16	29.17	25.03	84.69541667	593.8192304	4	2.9	0.792094392	2.808801476	3.600895868
2005/5/17	30.56	24.8	82.83645833	796.5613698	0.1	2.8	0.688361472	3.453698202	4.142059674
2005/5/18	30.69	22.63	87.04708333	725.3254684	4.3	2.8	1.242380626	3.399243046	4.641623672
2005/5/19	24.64	22.34	96.96458333	211.554481	33.9	2.8	-1.181551896	3.512917538	2.331365642
2005/5/20	26.61	22.2	94.99375	453.0287994	34.7	2.8	-0.277567859	3.603947485	3.326379626
2005/5/21	29.87	23.68	79.44875	1075.782224	0	2.8	1.321994014	3.341150029	4.663144043
2005/5/22	29.982698	23.261082	76.93097815	1136.884605	0.5	2.8	0.550018297	3.456089898	4.006108195
2005/5/23	30.62	23.08	76.48083333	984.1170452	0	2.8	0.656078956	3.904557238	4.560636194
2005/5/24	27.44	21.82	89.10875	661.452251	24.4	2.8	1.511991778	3.445214385	4.957206163
2005/5/25	28.88	22.56	85.56458333	853.6567352	25.7	2.7	1.733082656	3.526928991	5.260011647
2005/5/26	27.66	21.82	93.10020833	453.647151	19.9	2.7	0.338089276	3.506583275	3.844672551
2005/5/27	26.74	21.41	89.575	492.472883	0	2.7	1.153728811	3.329438117	4.483166928
2005/5/28	28.78	22.39	84.8925	936.8590208	0	2.7	1.132779495	3.568717309	4.701496803
2005/5/29	24.99	22.11	94.1	297.4537994	0	2.7	0.766847142	3.467824872	4.234672015
2005/5/30	27.83	22.61	83.951875	716.3374436	0	2.7	2.037668738	3.463996499	5.501665237
2005/5/31	29.21	22.08	79.23958333	889.31992	0	2.7	0.9306936	4.210827406	5.141521006
2005/6/1	29.51	23.32	87.756875	658.9057206	0	2.7	0.28133825	3.317226311	3.59856456
2005/6/2	30.02	24.14	85.37583333	671.6686406	0.8	2.8	1.185583147	3.467081644	4.652664791
2005/6/3	28.23	23.33	94.075	290.1877534	8.9	2.8	-0.696323027	3.553964954	2.857641927
2005/6/4	26.92	22.99	96.7875	291.8288528	15.1	2.8	-0.747581339	3.563083721	2.815502383
2005/6/5	23.57	20.5	97.85208333	85.6711888	12.5	2.8	-1.816423071	3.648798179	1.832375108
2005/6/6	27.41	20.18	83.66916667	736.217742	0.2	2.8	1.612394178	3.415210855	5.027605033
2005/6/7	23.33	20.94	95.10208333	90.81002598	0.4	2.8	-1.530765661	3.393304161	1.8625385
2005/6/8	24.67	21.66	94.67916667	160.8667574	0.8	2.8	-1.255102741	3.34077273	2.085669989
2005/6/9	28.46	21.13	75.83583333	907.8581222	0	2.8	2.020110979	3.33999575	5.360106729
2005/6/10	31.02	23.44	79.23604167	705.2882474	0	2.8	0.76794191	3.828475402	4.596417312
2005/6/11	31.85	24.45	75.99354167	886.8296714	0	2.8	1.590543744	3.493747498	5.084291243
2005/6/12	27.91	22.75	90.98125	342.7843952	3.4	2.8	-0.426530133	3.872553868	3.446023735
2005/6/13	27.85	22.21	92.18541667	575.8394288	22.6	2.8	0.525235764	3.318603543	3.843839307
2005/6/14	29.62	24.38	91.243125	417.3666152	30.2	2.8	0.366965892	3.587351168	3.95431706
2005/6/15	27.71	22.59	95.63541667	451.2121004	11.4	2.8	0.649737341	3.643325462	4.293062803
2005/6/16	25.38	22.79	96.71666667	260.4822878	13.8	2.8	-0.912173696	3.583144894	2.670971198
2005/6/17	26.5	23.36	93.5375	287.3819088	2.7	2.8	-0.143822674	3.511321703	3.367499029
2005/6/18	29.26	23.82	89.90291667	558.67409	14.3	2.9	0.518567076	3.264048806	3.782615882
2005/6/19	29.9	24.64	88.916875	588.8402342	20.3	2.9	0.613438685	3.372838675	3.98627736
2005/6/20	29.06	25.12	87.14145833	447.2490148	1.6	2.9	-0.329113144	3.824675158	3.495562014
2005/6/21	29.08	21.9	90.37833333	397.643823	57.7	2.9	-0.154690779	3.64162462	3.486933841
2005/6/22	25.07	22.75	96.26458333	232.6298754	9.4	2.9	-1.375893088	3.535303521	2.159410433
2005/6/23	24.74	22.46	96.36041667	85.75265178	44.3	2.9	-2.546820915	3.5807945	1.033973586
2005/6/24	27.05	22.5	92.04583333	547.4335352	0.1	2.9	-0.406457103	3.499678464	3.093221361
2005/6/25	30.31	25.11	83.600625	711.5906626	0.1	2.9	0.185007996	3.341560255	3.526568251
2005/6/26	30.39	24.96	82.24166667	775.347647	0	2.9	1.020389045	3.028749031	4.049138077
2005/6/27	25.77	23.21	94.10208333	118.2353624	33.8	2.9	-2.323833004	3.497397118	1.173564114
2005/6/28	26.9	23.52	93.58125	325.6002124	3	2.9	-0.234315703	3.875236592	3.640920889
2005/6/29	29.69	23.59	86.80145833	744.3621206	2.2	2.9	1.427178709	3.71866677	5.145845479
2005/6/30	24.6	22.62	97.62916667	92.85919058	29.1	2.9	-2.60839713	3.624554739	1.016157608
2005/7/1	23.68	22.07	97.21041667	219.4096954	15.4	2.9	-0.861393701	3.548339864	2.686946163
2005/7/2	24.87	22.21	96.75208333	302.6981966	9.2	2.9	-0.756482178	3.540868388	2.78438621
2005/7/3	28.3	22.96	86.99541667	675.2074018	1.2	2.9	0.068126507	3.8752121	3.943338607
2005/7/4	30.36	24.12	80.395	888.36396	0	3.1	0.997765331	3.725281796	4.723047127
2005/7/5	31.41	23.18	76.36958333	1034.77125	0	3.1	1.600367163	3.906929254	5.507296416
2005/7/6	30.8	24.13	75.47916667	825.2597632	0	3.1	0.648929503	3.912102866	4.561032369
2005/7/7	30.72	24.14	77.34416667	621.6329542	0	3.1	1.016252486	4.483901582	5.500154068
2005/7/8	29.09	22.53	81.62958333	598.1181736	0.1	3.1	0.233966274	4.059252017	4.293218292
2005/7/9	28.77	22.12	83.48145833	728.5704792	0.4	3.1	0.998115332	3.641999405	4.640114738
2005/7/10	30.7	24.97	80.49375	736.9569954	0.1	3.1	1.548971038	2.926250834	4.475221872
2005/7/11	31.21	24.89	76.771875	990.7712436	0	3.1	2.244230636	3.33788991	5.582120546
2005/7/12	30.69	24.36	81.636875	931.0701476	1	3.4	1.205034461	3.886853211	5.091887672
2005/7/13	30.97	23.79	79.16708333	992.3493072	0.1	3.4	0.211453688	4.237070145	4.448523833
2005/7/14	31.35	24.36	77.165625	1072.658782	0	3.4	1.032747795	3.34169679	4.374444586
2005/7/15	31.47	23.91	77.72208333	1000.712977	0	3.4	2.214683041	3.520967717	5.735650758
2005/7/16	31.45	23.56	72.05333333	1195.324829	0	3.4	1.288211322	3.912371007	5.20058233
2005/7/17	32.37	25.23	67.03583333	894.6868868	0	3.4	1.561163953	3.730639598	5.291803552
2005/7/18	34.22	26.56	62.65104167	1071.399733	0	3.4	1.85640191	3.607202959	5.463604869
2005/7/19	34.92	29.54	52.90083333	1118.276541	0	3.4	1.407588833	3.616086795	5.023675628
2005/7/20	33.69	27.4	58.62208333	1018.438467	0	3.4	2.405213234	3.028007268	5.433220502
2005/7/21	31.38	23.02	79.22791667	639.9225986	5	3.4	1.929593957	3.06935935	4.998953306
2005/7/22	27.18	22.14	95.28958333	318.7012916	30.5	3.4	-0.371572038	3.050176896	2.678604858
2005/7/23	25.15	22.38	97.11875	349.7843734	50.2	3.4	0.40064058	3.352729079	3.753369659
2005/7/24	29.07	22.7	90.51333333	582.6607222	3.1	3.4	0.886412178	3.561076028	4.447488205
2005/7/25	31.58	22.93	75.72895833	992.3281284	0	3.4	1.179768009	3.73098073	4.91074874
2005/7/26	32.1	24.6	70.50604167	1038.546062	0	3.4	2.577639017	3.675114505	6.252753522
2005/7/27	30.66	23.54	74.74208333	907.5281848	0	3.4	2.171349694	3.676604671	5.847954365
2005/7/28	30.78	22.82	73.40583333	1063.490988	0	3.6	2.779211255	3.537059069	6.316270324
2005/7/29	28.7	23.81	87.48583333	246.4823312	0	3.6	-0.072227023	3.667624345	3.595397323
2005/7/30	24.46	23.6	97.46666667	106.8327154	0	3.6	-2.242632203	3.885980828	1.643348625
2005/7/31	24.39	23.43	98.46666667	74.12921258	0	3.6	-2.792284698	4.143856473	1.351571776
2005/8/1	27.87	24.09	95	625.7946528	0	3.6	1.186919618	3.719592486	4.906512104
2005/8/2	30.74	23.89	80.6075	1040.451645	0	3.6	0.136485092	4.031007526	4.167492618
2005/8/3	30.41	23.66	80.18020833	688.653877	0	3.6	0.703363112	3.889253294	4.592616405
2005/8/4	31.6	25.15	81.97625	835.408114	0	3.6	0.951790094	4.732348275	5.684138368
2005/8/5	29.73	24.35	79.3025	673.6920406	0.2	3.8	1.788190178	3.749710525	5.537900703
2005/8/6	32.31	25.8	65.31333333	916.6467838	0	3.8	2.356553461	3.849266999	6.20582046
2005/8/7	31.58	25.69	70.389375	821.0207708	0	3.8	2.398476745	3.859353971	6.257830715
2005/8/8	30.57	23.64	82.22166667	938.0948064	0.2	3.8	1.967256953	4.385897318	6.353154272
2005/8/9	29.16	24.33	86.193125	643.1908728	1.3	3.8	1.763946111	3.693659626	5.457605736
2005/8/10	27.49	24.4	86.62666667	251.0670202	0.4	3.8	-0.524821282	3.471996185	2.947174903
2005/8/11	26.55	23.31	94.82916667	267.8131208	13.2	3.8	-0.271462262	3.671210944	3.399748682
2005/8/12	32.95	22.76	73.69479167	1067.219858	0	3.8	1.64612015	3.855021565	5.501141715
2005/8/13	33.07	22.1	71.50895833	813.2812888	23	3.5	1.975149903	3.590877449	5.566027352
2005/8/14	29.35	22.31	84.97520833	787.5210654	5.7	3.5	1.337057254	3.835412171	5.172469426
2005/8/15	25.99	23.59	94.92291667	351.6892894	2.2	3.5	0.659073113	4.000927516	4.660000629
2005/8/16	26.65	23.41	96.25416667	374.2780438	20.6	3.5	0.140262458	3.704424342	3.8446868
2005/8/17	24.92	22.27	97.08125	197.0915948	14.1	3.5	-0.730133897	3.618750372	2.888616474
2005/8/18	27.5	22.5	91.24958333	530.7660626	12.5	3.5	1.113591392	3.671280818	4.78487221
2005/8/19	25.88	22.7	96.80208333	327.035278	3.5	3.5	0.127264984	3.76075419	3.888019175
2005/8/20	27.17	23.03	93.21458333	363.4624804	2.5	3.5	0.167405672	3.83252535	3.999931022
2005/8/21	27.59	23.33	93.76875	455.1214888	9.3	3.6	0.78697352	3.763146012	4.550119532
2005/8/22	27.69	24.16	93.18958333	455.8515704	13.4	3.6	0.482016145	3.825640075	4.30765622
2005/8/23	29.87	22.75	90.01854167	821.8554952	36.9	3.6	1.945641521	3.784075777	5.729717298
2005/8/24	25.62	22.78	97.93541667	306.0767834	47.9	3.6	0.430811005	3.696509487	4.127320492
2005/8/25	26.14	21.72	82.559375	643.8960236	0	3.6	1.999013308	3.375208741	5.374222048
2005/8/26	27.37	22.14	84.533125	618.7323058	0.2	3.6	1.338709582	3.268584005	4.607293587
2005/8/27	27.35	23.25	96.29791667	397.0229702	22.8	3.6	0.118533536	3.614790156	3.733323692
2005/8/28	28.2	23.72	88.1425	544.161092	0	3.6	1.421920739	3.641509866	5.063430605
2005/8/29	28.41	23.65	88.39666667	538.9215308	1.4	3.7	1.266773032	3.851272008	5.11804504
2005/8/30	29.81	23.08	83.46833333	987.4732026	0	3.7	1.186824406	3.80272998	4.989554386
2005/8/31	31.72	23.74	76.19333333	980.6637494	0	3.7	1.948983833	3.740042947	5.689026781
2005/9/1	30.54	25.55	63.56708333	1003.897037	0	3.7	2.250611782	3.56014157	5.810753352
2005/9/2	29.42	22.98	69.56770833	588.0615416	0	3.7	1.479482901	3.75308686	5.232569761
2005/9/3	26.29	22.37	89.01041667	358.8304312	94.9	3.7	1.290126735	3.637859768	4.927986503
2005/9/4	23.45	22.25	98.66875	112.8615584	90.5	3.7	-1.452565417	3.278795078	1.826229661
2005/9/5	28.31	21.15	86.34729167	1079.64125	0	3.7	2.093486463	3.528497411	5.621983874
2005/9/6	28.43	22.67	81.53666667	871.1575978	0	3.7	1.598143352	3.546657141	5.144800493
2005/9/7	28.24	22.42	78.56729167	804.085396	0	3.7	2.066325587	3.59051928	5.656844866
2005/9/8	28.16	22.85	80.46541667	747.8466842	0	3.7	1.666097864	3.619842732	5.285940597
2005/9/9	26.82	22.01	90.65208333	484.6886258	10.2	3.7	0.647359742	3.948281908	4.59564165
2005/9/10	27.64	21.66	86.5275	721.5793394	0	3.7	1.910390055	3.673034192	5.583424247
2005/9/11	29.74	23.45	68.66520833	976.9053634	0	3.7	1.300234863	3.614017597	4.91425246
2005/9/12	29.73	24.39	68.889375	903.5551768	0	3.7	2.382936278	3.363466333	5.746402611
2005/9/13	28.88	24.67	82.23729167	645.851218	0.3	3.7	1.098458927	3.693816461	4.792275388
2005/9/14	30.63	23.94	78.53583333	1027.610013	0	3.6	1.92885584	3.78300956	5.7118654
2005/9/15	29.5	23.57	82.94229167	798.4090032	2.6	3.6	2.246245829	3.822611946	6.068857774
2005/9/16	30.47	23.65	73.39895833	847.7709734	0	3.6	1.740400344	3.669244921	5.409645265
2005/9/17	30.4	23.51	79.16020833	778.376952	0.6	3.6	0.325571125	3.827763914	4.153335039
2005/9/18	27.65	23.28	91.17479167	288.6878176	4.5	3.6	0.282613012	3.16467947	3.447292482
2005/9/19	27.29	22.72	95.24166667	448.631217	3	3.6	2.03019953	3.642686325	5.672885855
2005/9/20	30.52	22.7	78.4175	966.4324114	0	3.6	1.32783443	3.636745149	4.964579578
2005/9/21	31.19	23.96	72.721875	883.6055056	0	3.6	1.862762161	3.48763416	5.350396321
2005/9/22	31.35	24.46	68.385	825.3540668	0	3.5	2.559033861	3.384325218	5.943359079
2005/9/23	27.92	22.19	72.65625	742.186801	0	3.5	1.992982089	3.564961737	5.557943826
2005/9/24	28.62	20.94	78.249375	706.5315374	14.5	3.5	1.110901216	3.308327147	4.419228363
2005/9/25	25.01	21.19	89.20916667	299.8510786	11.1	3.5	0.06892658	2.755289797	2.824216376
2005/9/26	24.65	22.02	91.19166667	209.0083674	5.4	3.5	-0.575442364	3.100907696	2.525465332
2005/9/27	23.04	21.83	97.20208333	42.59053846	25.9	3.5	-1.912999801	3.318713416	1.405713616
2005/9/28	27.15	22.64	91.77916667	481.6110434	0	3.5	1.565378201	3.472968435	5.038346637
2005/9/29	29	22.51	83.16833333	903.23833	0	3.5	2.296623846	3.677242622	5.973866469
2005/9/30	28.51	22.86	86.60041667	464.4906468	0	3.2	1.259144696	3.674159079	4.933303775
2005/10/1	31.02	23.7	76.61833333	920.8700172	0	3.2	1.482962554	3.721438857	5.204401411
2005/10/2	32.09	22.69	70.5075	859.8553412	2.8	3.2	2.276486281	3.676426206	5.952912487
2005/10/3	29.77	21.97	68.156875	890.8204394	0	3.2	2.152278797	3.329078443	5.48135724
2005/10/4	25.97	19.5	69.09875	904.3748092	0	3.2	1.313932498	3.240952365	4.554884863
2005/10/5	25.35	17.82	74.44041667	1017.343178	0	3.2	2.326474748	2.880894493	5.20736924
2005/10/6	27.18	19.41	78.14145833	951.3665158	0	3.2	2.172475488	3.209625062	5.38210055
2005/10/7	28.2	21.51	72.223125	898.4839614	0	3.2	1.822900052	3.099185237	4.922085289
2005/10/8	26.35	20.2	67.35083333	958.7465432	0	2.9	3.078159069	2.664106277	5.742265347
2005/10/9	24.79	19.43	59.236875	806.3057412	0	2.9	2.685550644	2.564548649	5.250099293
2005/10/10	26.4	19.15	61.91458333	963.8561138	0	2.9	2.034021091	2.500507684	4.534528775
2005/10/11	27.09	20.13	66.14979167	936.5897844	0	2.9	2.755223747	2.751538561	5.506762308
2005/10/12	27.82	21.21	75.78375	751.5312784	0	2.9	3.185574666	2.720621094	5.906195759
2005/10/13	27.61	21.54	80.973125	657.8922278	0	2.9	3.102477502	2.768857071	5.871334574
2005/10/14	28.26	22.64	70.34770833	839.9065038	0	2.9	2.140486836	2.711349972	4.851836808
2005/10/15	24.99	19.86	76.92395833	668.2289358	0	2.9	2.109632874	2.706656151	4.816289026
2005/10/16	24.12	18.07	78.95708333	689.7444968	0	2.7	3.264914046	2.461649363	5.726563409
2005/10/17	26.11	20.59	77.35708333	692.8679386	0	2.7	2.823565683	2.530025632	5.353591315
2005/10/18	26.08	19.69	77.59645833	808.1934806	0	2.7	2.468304776	2.532201092	5.000505869
2005/10/19	25.54	20.95	80.33583333	592.8849494	0	2.7	1.683791094	2.516069268	4.199860362
2005/10/20	26.4	19.35	69.94875	845.1036242	0	2.7	2.854165327	2.453842082	5.308007409
2005/10/21	26.39	19.11	68.26604167	809.8694332	0	2.7	2.351714422	2.28835258	4.640067002
2005/10/22	23.67	16.86	69.53583333	800.0321758	0	2.7	2.574735844	2.32510429	4.899840133
2005/10/23	22.1	16.35	69.67416667	781.7659614	0	2.7	3.37527499	1.93727756	5.31255255
2005/10/24	21.17	14.65	61.74041667	859.7431942	0	2.4	1.999898912	2.105840341	4.105739253
2005/10/25	22.02	17.62	63.54333333	455.2872496	0	2.4	2.43771435	2.048610819	4.486325169
2005/10/26	24.52	17.21	61.260625	810.1287472	0	2.4	2.748256904	2.064195849	4.812452753
2005/10/27	25.55	19.28	73.27333333	646.9921998	0	2.4	2.696318772	2.104099488	4.80041826
2005/10/28	28.04	20.82	71.31208333	710.3871452	0	2.4	0.789676416	2.18948198	2.979158396
2005/10/29	22.52	15.71	78.464375	171.3568859	0	2.4	0.777632419	1.743822219	2.521454638
2005/10/30	18.79	15.39	66.854375	418.2592892	0	2.4	2.803739561	1.505322661	4.309062222
2005/10/31	20.46	14.46	50.086875	676.309945	0	2.4	2.766391407	1.80368029	4.570071697
2005/11/1	19.51	16.93	53.80583333	284.8224542	0	2.4	1.548776584	1.833690004	3.382466588
2005/11/2	21.5	16.29	66.96020833	182.8289057	0.1	2.4	1.114287713	1.853130195	2.967417908
2005/11/3	26.08	20.06	69.49020833	758.5482662	0	2.4	2.595029597	1.946181569	4.541211166
2005/11/4	26.71	19.35	73.260625	770.5991984	0	2.4	1.909295238	2.028960105	3.938255343
2005/11/5	27.9	21.19	78.46916667	668.9555988	0	2.4	1.496707921	2.232798494	3.729506416
2005/11/6	27.16	21.82	85.12416667	376.989418	0	2.4	1.560740146	2.144087266	3.704827412
2005/11/7	27.73	22.24	81.0875	476.5883556	0	2.4	2.812704237	2.229705943	5.04241018
2005/11/8	27.93	22.9	82.2	591.5195068	0	2.4	2.733065806	2.155198701	4.888264506
2005/11/9	28	21.71	78.715625	741.5439356	0	2.2	2.025407266	2.434426827	4.459834093
2005/11/10	27.74	20.59	79.140625	695.1659114	0	2.2	2.173716999	2.504451816	4.678168815
2005/11/11	27.68	21.91	81.12395833	431.8729428	0	2.2	1.921195965	2.155894055	4.07709002
2005/11/12	23.14	19.18	91.41458333	163.2885505	4.6	2.2	0.514896794	2.232368204	2.747264997
2005/11/13	24.74	19.07	90.52958333	547.9497452	0.6	2.2	2.854190863	2.165060587	5.01925145
2005/11/14	22.01	18.46	96.12916667	182.9180397	7	2.2	-0.332643318	2.218291548	1.88564823
2005/11/15	19.87	14.62	80.50833333	469.29396	0.1	2.2	1.481697907	2.422789862	3.904487769
2005/11/16	18.63	13.28	71.83125	800.1322326	0	2.2	1.637637108	1.760542934	3.398180042
2005/11/17	19.41	12.51	75.159375	597.2369228	0	2.2	1.901337125	1.789244315	3.69058144
2005/11/18	17.17	13.21	76.83666667	459.1526132	0	2.2	1.786640204	1.565370929	3.352011132
